100.4424696,-17.82503397
100.4202996,-35.1717678
100.9808853,1.639114622
100.8858708,20.41467305
100.9238766,36.70671629
101.7885088,-17.13070555
102.3122066,7.327409433
103.2612341,-6.199336726
104.0973619,-16.45933014
103.88833,32.37548416
104.3871563,14.0624288
104.3443997,1.372025104
104.6991206,-9.883294094
105.4418176,6.858054226
105.0855131,-28.23422192
105.8152247,-10.26201868
106.7767717,9.375916945
106.4537223,42.10526316
106.8147776,26.81856156
107.1877096,-12.3536113
107.3231053,-30.06759323
108.0581106,8.270893684
108.1639839,-33.70851371
108.144981,28.88433204
108.3920188,-9.828206881
108.4034205,-24.08202324
108.916499,39.58502316
108.8366868,59.20984279
109.5131903,11.42857143
109.8068715,-5.512624537
109.842574,-18.62838915
110.0452716,-35.3611301
109.8172368,-55.19252677
110.5827824,13.50909742
110.3303152,29.71064024
111.2180224,-3.887641181
111.2614576,-12.22450065
112.3683769,-0.578719526
112.4070614,-13.58200697
112.1545942,25.37252221
113.4429913,-30.48591175
113.6998306,-6.791886681
114.225911,8.570922255
113.617818,-51.88729399
115.0477867,-3.623148781
115.1127133,24.8905091
115.2900738,-19.42518634
115.6891348,9.80177717
116.4658786,-4.529505582
116.6867874,-16.76919572
117.212082,11.91550304
117.8147456,-7.65914787
118.1690141,28.47117794
118.5395708,11.16518569
118.7002317,-18.74106754
119.0319188,49.79556329
119.1096579,0.376699324
118.6535882,73.09182046
119.4327074,30.95993953
118.8816231,-36.91045796
120.1358149,12.97789929
120.2384306,-3.383002962
120.2308294,-16.49375965
120.4493628,34.35862383
121.4185111,-20.95238095
121.7579721,-5.394938218
121.5990387,17.4709501
121.6750503,5.541125541
121.9030852,35.30592716
122.176727,49.01526544
122.8803775,-9.234051941
122.444668,-26.22009569
122.3591549,-40.73213336
122.3021462,-54.57279563
122.3021462,-68.20688084
122.2831433,-82.0475431
123.0432596,9.972203235
123.4081154,25.24857599
124.1976861,4.688995215
123.9879755,-13.67053999
124.1200909,-30.2655629
124.5761607,34.53077137
124.9055444,16.90286322
124.6395037,55.73934837
125.4376258,-0.870708239
125.5611446,-18.00865801
125.0385647,-46.65400876
125.380617,-27.70056454
126.170595,14.89611475
126.6234071,32.68534974
126.7619821,-2.89675237
127.119383,-27.04640389
127.4899396,11.738437
127.9840152,-4.085364927
129.0780397,5.009927416
129.0861838,-10.9678236
129.4282361,-22.6222121
129.3142186,79.28913192
129.3142186,65.65504671
129.3142186,52.02096149
129.4852448,38.69674185
129.3142186,24.75279107
130.2035547,-14.78605605
130.3892402,1.911271686
131.1575006,14.96103896
131.1194947,42.93157135
130.6824279,28.47117794
131.0733448,63.88438629
132.034349,-0.078262033
132.043036,-23.02434875
131.9366197,-42.47113652
131.9366197,-60.27432217
132.2929242,22.27386648
132.9121022,55.50981832
132.9399732,39.37844612
133.2794918,-3.823700666
133.0995976,-20.48758259
132.8487592,-35.56770715
132.9057679,-55.03759398
133.4416499,22.70767829
133.6848871,6.574010785
133.5328638,55.73934837
133.5328638,42.10526316
134.521015,-11.6254272
134.6078854,-30.62461348
135.129108,9.170979397
135.129108,-42.377372
134.8440644,-66.3476874
135.2051196,55.24356345
135.2431254,39.62633857
135.2811312,27.8514468
135.2431254,75.1679198
136.0949027,-11.98632946
136.1932707,-30.57542847
136.8536217,-52.71360219
136.8393696,-65.9345333
136.953387,-80.84939622
137.0293986,-28.54408749
137.2270288,-6.233766234
137.7287056,14.46525404
137.9915458,38.81090286
137.8818147,23.42479576
138.1790744,54.80975165
139.0057009,6.249389708
139.2565392,-11.68740032
139.1653253,-27.18067897
139.0817125,-40.31897927
139.091214,-57.82638414
138.8346747,-75.64365459
138.8346747,-87.41854637
139.6898055,22.89359763
139.712609,55.49145591
139.7753186,38.38687628
140.475259,-0.587326903
140.2110281,-13.67053999
140.7159624,-20.48758259
141.5710932,12.44670117
141.5792373,-4.640171858
141.6281019,-14.02467207
141.8561368,-26.8914711
141.8561368,-43.54158123
142.3692153,37.14741399
142.8442879,19.65722387
142.9963112,7.193741931
142.9583054,-2.928533455
144.1101739,-17.00119763
143.851442,-36.29072682
143.7564275,-50.14286558
143.7944333,-80.3359047
144.1744914,-64.28191691
144.0452716,-96.21872864
144.5469484,0.840022133
144.6558984,17.82863444
144.6381623,31.6937799
145.2196512,-34.12166781
145.2277953,-52.53653615
144.7825844,-103.1184021
145.2386541,-68.41345789
144.8205902,-83.08042834
145.780237,-1.314650262
145.4476861,-17.69879244
146.3170691,17.31601732
146.1317907,36.21781727
147.0510563,-3.313713577
147.0011737,-20.48758259
147.6482227,14.17053745
148.1189518,-30.49181395
148.1270959,46.92539429
148.0890901,28.16131237
148.4620221,-7.589428116
148.4691482,-49.18676857
148.0700872,-65.72795625
148.2981221,69.99316473
148.9459484,9.132749228
149.3725172,-25.06405875
149.9007005,25.09708615
149.6093226,-40.62884484
150.1033982,-0.501253133
150.8635144,-19.61995899
150.4644534,68.75370244
150.4644534,55.11961722
150.7780013,39.00660743
150.8825173,22.06728944
150.8798026,8.197116167
151.547619,-4.498519025
151.2967807,-39.88516746
151.5096132,-55.46796284
151.148558,-70.995671
151.0630449,-84.93962178
151.148558,-98.26384142
152.3146454,-16.88187411
151.8326626,59.87088934
152.1991473,40.68873482
152.2089202,26.98382319
152.2089202,13.34973798
152.7511364,-32.4001924
152.7448021,3.017934447
152.5927789,-52.30044809
152.5452716,-68.82661198
153.0526492,-78.70099491
153.1438632,79.35583909
153.0298457,52.70955166
153.0298457,39.62633857
153.0298457,25.99225336
153.6087035,-15.92064076
153.8152992,-37.35804157
153.8089649,-53.43662186
154.1130114,5.024682919
153.9647887,-73.78446115
153.8279678,-87.41854637
154.5918846,59.20984279
154.6830986,45.07997266
154.6571855,31.13789985
154.8256204,20.10480747
155.8936955,3.579858738
155.8676131,-13.94597605
155.7011114,-26.96033012
155.5545176,-39.78778114
155.8517773,-54.57279563
156.267941,36.7755753
156.1209852,20.62125009
157.0204561,54.49988608
157.1944827,0.540407752
157.0774648,-16.45933014
157.0204561,-29.99012683
157.1534764,-44.55380876
156.934943,-57.51651857
157.556338,22.89359763
157.7045607,35.4947976
158.4114688,1.776258829
158.4900142,-15.46087441
158.6430119,-32.78686226
158.5976973,-47.75575302
158.1036217,-59.53064479
158.9276569,22.72458005
159.0157612,43.34472545
159.4528281,2.029315714
159.1867874,-13.05080884
159.3008048,-27.92435635
159.9849095,16.07655502
